22,1,0,0,2,-2
15,1,0,2,2,-2
19,0,0,1,2,-2
15,0,0,1,2,-2
9,1,0,1,1,-2
7,0,0,0,0,-2
14,0,0,1,0,-2
17,0,1,0,1,-2
6,0,0,0,0,-2
17,0,0,1,1,-2
20,0,0,0,1,-2
12,1,0,4,1,-2
14,0,1,1,0,-2
19,0,1,1,1,-2
11,1,1,2,1,-2
25,0,0,2,1,-2
11,0,0,1,2,-2
12,1,0,0,1,-2
15,0,1,1,0,-2
8,0,0,1,0,-2
12,1,0,1,1,-2
19,1,0,2,1,-2
21,0,0,2,0,-2
11,1,0,1,0,-2
5,1,0,0,0,-2
49,0,1,3,4,-2
19,1,0,0,1,-2
20,0,0,2,2,-2
27,0,1,2,2,-2
10,1,0,2,1,-2
10,0,0,0,0,-2
40,1,0,1,3,-2
21,0,1,0,1,-2
19,1,0,2,2,-2
8,1,0,1,1,-2
19,1,0,2,1,-2
20,0,0,1,2,-2
16,0,0,2,3,-2
23,0,0,1,3,-2
36,0,0,0,2,-2
9,1,0,1,1,-2
22,0,1,1,0,-2
23,1,1,0,1,-2
5,0,1,0,1,-2
11,1,0,0,0,-2
6,0,0,0,0,-2
12,0,0,0,1,-2
12,0,0,0,0,-2
11,0,1,1,1,-2
13,1,0,2,0,-2
8,1,0,0,0,-2
13,1,0,1,1,-2
21,1,0,0,2,-2
13,0,0,0,1,-2
14,0,0,1,1,-2
4,0,0,0,1,-2
37,0,0,2,5,-2
7,0,1,0,0,-2
8,0,0,1,0,-2
12,1,0,2,1,-2
13,0,1,0,1,-2
5,0,0,0,1,-2
8,0,1,0,0,-2
5,1,0,1,0,-2
20,0,1,0,1,-2
5,1,0,1,0,-2
25,0,0,0,2,-2
18,0,0,0,2,-2
16,1,0,1,2,-2
6,0,0,0,1,-2
22,0,0,1,2,-2
18,0,0,0,1,-2
3,0,0,0,0,-2
13,0,0,1,1,-2
15,0,0,2,0,-2
20,0,0,0,1,-2
37,0,1,1,3,-2
18,0,0,0,1,-2
21,0,0,0,1,-2
6,1,0,0,0,-2
17,1,0,1,1,-2
21,0,0,0,2,-2
8,0,1,0,0,-2
13,1,0,1,0,-2
4,1,0,1,1,-2
15,1,0,0,0,-2
22,1,0,1,1,-2
28,1,0,5,1,-2
16,0,2,2,0,-2
19,1,0,0,1,-2
20,1,0,1,1,-2
17,1,1,1,2,-2
23,1,0,2,1,-2
42,1,0,1,2,-2
36,0,0,1,4,-2
17,0,1,2,1,-2
21,0,0,1,1,-2
7,0,0,1,0,-2
10,0,1,0,1,-2
27,1,0,2,3,-2
30,1,1,2,1,-2
28,1,0,2,3,-2
8,0,0,2,0,-2
36,1,0,0,2,-2
24,0,0,0,1,-2
17,1,0,2,2,-2
17,1,0,0,1,-2
37,0,1,1,3,-2
23,0,0,0,2,-2
29,0,0,0,1,-2
11,0,0,1,0,-2
12,0,0,1,0,-2
39,0,0,1,3,-2
13,0,0,1,2,-2
18,1,0,2,3,-2
14,1,0,2,0,-2
5,1,0,0,0,-2
5,0,1,0,0,-2
7,1,0,0,0,-2
25,1,0,2,1,-2
14,0,0,1,2,-2
18,0,0,1,2,-2
28,1,0,3,1,-2
14,0,0,0,2,-2
15,1,0,2,1,-2
8,0,0,0,0,-2
22,0,0,1,0,-2
12,1,0,0,1,-2
5,0,0,1,0,-2
8,0,1,0,1,-2
5,0,0,0,1,-2
4,0,0,1,0,-2
5,0,0,0,1,-2
8,0,0,0,1,-2
10,0,0,2,0,-2
14,0,1,1,2,-2
9,0,0,0,1,-2
15,0,0,0,0,-2
13,1,0,0,0,-2
2,0,0,0,0,-2
16,0,1,1,0,-2
17,0,0,0,2,-2
17,0,0,0,1,-2
29,0,2,2,1,-2
3,0,0,0,0,-2
9,0,0,0,2,-2
3,0,0,0,0,-2
10,0,0,0,1,-2
13,1,1,1,1,-2
6,0,0,0,0,-2
7,0,0,0,0,-2
5,0,1,0,1,-2
8,0,1,0,0,-2
11,0,0,1,2,-2
43,0,0,2,3,-2
15,0,1,0,0,-2
19,1,0,3,2,-2
16,0,0,1,1,-2
4,0,1,0,0,-2
4,0,0,0,0,-2
6,0,0,0,0,-2
23,0,0,1,1,-2
5,0,0,0,0,-2
13,0,0,0,1,-2
17,0,1,1,0,-2
16,0,2,1,2,-2
6,1,0,0,0,-2
6,0,0,0,0,-2
7,0,0,0,1,-2
6,0,1,0,1,-2
3,0,0,0,0,-2
6,0,0,1,1,-2
5,0,0,0,0,-2
9,0,0,0,1,-2
10,1,0,0,1,-2
10,1,1,0,0,-2
34,0,0,0,1,-2
20,1,0,0,1,-2
13,0,0,0,2,-2
19,1,0,0,2,-2
24,1,0,2,3,-2
26,0,1,1,2,-2
19,0,0,0,1,-2
23,0,0,1,1,-2
21,0,0,1,0,-2
9,0,0,0,1,-2
9,0,0,0,0,-2
14,0,0,0,1,-2
14,0,0,3,1,-2
8,0,1,0,0,-2
26,1,0,2,2,-2
10,1,1,1,1,-2
10,1,0,2,0,-2
11,0,0,1,2,-2
9,1,0,1,0,-2
28,0,0,1,2,-2
18,0,0,0,2,-2
2,0,1,0,0,-2
4,0,0,0,0,-2
44,0,1,1,2,-2
15,0,0,1,0,-2
3,0,0,0,0,-2
12,0,1,2,0,-2
17,0,1,0,1,-2
10,1,1,1,1,-2
14,1,1,2,1,-2
19,0,0,3,1,-2
20,0,0,1,0,-2
15,1,0,1,0,-2
10,1,0,0,0,-2
17,0,0,0,1,-2
20,0,0,1,1,-2
4,0,0,0,0,-2
7,0,1,1,0,-2
8,1,0,0,1,-2
36,1,0,3,2,-2
17,0,1,0,2,-2
7,0,0,0,1,-2
21,0,1,1,0,-2
3,0,0,0,0,-2
19,1,1,1,2,-2
13,0,0,3,0,-2
14,1,1,2,3,-2
13,0,0,1,1,-2
14,1,0,0,4,-2
15,0,4,2,0,-2
16,1,0,2,1,-2
11,0,0,1,1,-2
20,0,0,4,2,-2
15,0,1,0,2,-2
11,0,0,0,0,-2
7,0,1,0,0,-2
13,1,0,0,1,-2
17,2,0,3,1,-2
9,0,0,0,1,-2
11,1,0,1,0,-2
20,0,0,1,2,-2
20,0,1,0,0,-2
33,2,0,3,1,-2
34,1,1,1,3,-2
2,0,0,0,0,-2
33,1,1,0,2,-2
11,1,0,0,0,-2
22,2,1,1,4,-2
17,1,0,2,1,-2
26,0,0,2,1,-2
2,1,0,0,0,-2
30,0,1,2,2,-2
3,0,0,0,0,-2
11,0,0,0,1,-2
3,0,0,1,0,-2
14,0,0,0,1,-2
23,0,0,3,3,-2
4,0,1,0,0,-2
46,0,1,2,4,-2
12,0,1,0,1,-2
17,0,1,0,2,-2
5,0,0,2,0,-2
21,0,1,1,1,-2
6,0,0,1,0,-2
9,1,0,1,1,-2
3,1,0,1,0,-2
29,0,2,1,2,-2
26,0,1,2,2,-2
13,1,1,2,2,-2
5,0,0,0,1,-2
7,0,1,0,1,-2
12,0,0,1,1,-2
4,0,0,0,0,-2
5,0,0,0,0,-2
11,0,0,1,1,-2
7,0,0,0,0,-2
12,0,0,0,1,-2
16,0,0,0,2,-2
10,1,0,0,0,-2
9,0,0,1,1,-2
14,0,0,0,1,-2
20,2,2,3,2,-2
6,1,0,0,0,-2
11,1,0,1,0,-2
10,0,0,0,0,-2
9,0,0,1,0,-2
6,0,0,0,0,-2
21,1,0,1,1,-2
18,0,0,0,2,-2
5,1,0,0,0,-2
8,0,1,0,1,-2
12,1,0,1,1,-2
21,1,0,1,0,-2
9,0,0,0,1,-2
17,0,0,1,0,-2
23,1,1,0,2,-2
10,0,0,1,1,-2
5,0,0,0,0,-2
15,0,1,1,1,-2
11,0,0,1,1,-2
22,0,1,1,0,-2
18,0,0,0,1,-2
26,0,2,3,3,-2
21,0,0,1,0,-2
25,0,0,2,1,-2
20,0,0,0,1,-2
10,0,0,0,2,-2
7,0,1,0,0,-2
11,0,1,0,0,-2
9,0,1,0,2,-2
14,0,0,0,1,-2
16,0,1,0,1,-2
15,0,1,0,0,-2
14,0,0,1,0,-2
6,1,0,0,0,-2
22,0,0,0,1,-2
19,1,1,1,2,-2
