6,0,0,2,0,1
12,0,0,1,0,1
7,0,0,1,1,1
13,0,0,2,0,1
13,0,1,1,1,1
13,1,0,1,0,1
20,0,0,2,3,1
6,0,0,2,0,1
30,0,0,3,1,1
9,0,0,1,0,1
6,0,0,2,0,1
34,0,1,1,2,1
18,0,0,3,1,1
14,0,0,2,0,1
13,0,0,2,1,1
23,0,0,1,2,1
2,0,0,0,0,1
6,0,0,1,0,1
14,0,0,1,0,1
6,0,0,0,0,1
5,0,0,1,1,1
11,0,0,1,1,1
8,0,0,1,0,1
31,1,0,2,3,1
9,0,0,0,1,1
15,0,0,1,1,1
5,1,0,1,0,1
6,0,0,1,0,1
5,0,0,1,0,1
12,0,0,1,0,1
6,0,0,0,0,1
14,0,0,1,0,1
20,0,0,2,2,1
17,0,0,2,1,1
8,0,0,2,1,1
7,0,0,1,0,1
7,0,0,1,0,1
18,1,0,0,1,1
15,0,0,1,1,1
15,1,0,1,0,1
7,0,0,1,1,1
1,0,0,1,0,1
30,0,0,5,1,1
15,0,0,2,2,1
19,0,0,3,3,1
14,0,0,3,1,1
5,0,0,1,0,1
32,0,0,2,3,1
7,0,0,2,0,1
8,0,0,1,0,1
24,0,0,3,1,1
20,0,0,2,2,1
15,1,0,0,2,1
4,0,0,1,0,1
23,0,0,2,2,1
10,0,0,2,0,1
14,0,0,0,0,1
22,1,0,2,1,1
37,1,0,1,3,1
8,0,0,1,1,1
23,2,0,3,2,1
19,0,0,3,1,1
2,0,0,1,0,1
3,1,0,0,0,1
12,0,0,1,1,1
12,0,0,1,1,1
21,0,0,0,1,1
10,0,0,0,0,1
12,1,0,0,0,1
6,0,0,0,0,1
4,0,0,1,0,1
3,0,0,1,1,1
8,0,0,0,0,1
17,0,0,3,1,1
6,0,0,0,0,1
8,0,0,2,0,1
15,0,0,1,0,1
3,0,0,1,0,1
3,0,0,1,0,1
12,0,0,0,1,1
5,0,0,2,1,1
3,0,1,0,0,1
7,0,0,1,0,1
28,1,0,4,2,1
1,0,0,1,0,1
6,0,0,1,0,1
4,0,0,0,0,1
6,1,0,1,1,1
11,0,0,2,0,1
8,0,0,1,0,1
4,0,0,0,0,1
9,0,0,1,0,1
12,0,0,1,0,1
5,0,0,1,0,1
5,0,0,1,0,1
9,0,1,0,0,1
1,0,0,1,0,1
2,0,0,1,0,1
5,0,0,1,1,1
2,0,0,1,0,1
5,0,0,2,0,1
12,0,0,2,3,1
12,0,0,2,0,1
17,0,0,2,0,1
25,0,0,1,2,1
3,0,0,1,0,1
5,0,0,1,0,1
4,0,0,0,0,1
15,1,1,4,2,1
4,1,0,0,0,1
11,0,0,1,0,1
7,0,0,1,1,1
9,0,0,1,0,1
10,0,0,1,0,1
6,0,0,0,0,1
15,0,0,1,0,1
10,0,0,3,1,1
5,0,0,1,0,1
3,0,0,1,0,1
4,0,0,1,0,1
22,0,0,1,0,1
13,0,0,1,0,1
3,0,0,1,0,1
5,0,0,1,0,1
1,0,0,1,0,1
3,0,0,1,0,1
10,0,0,0,1,1
13,0,0,0,0,1
3,0,0,1,0,1
4,0,0,1,0,1
3,0,0,1,0,1
8,0,0,1,0,1
3,0,0,0,0,1
7,0,0,0,0,1
2,0,0,1,0,1
10,0,0,1,2,1
12,0,0,3,1,1
3,0,0,1,0,1
12,2,0,1,0,1
8,0,0,0,1,1
3,0,0,1,0,1
16,0,0,1,0,1
13,0,0,1,1,1
15,0,0,4,2,1
9,0,0,4,0,1
3,0,0,1,0,1
6,0,0,0,0,1
18,0,0,2,1,1
5,0,1,1,0,1
7,0,0,1,0,1
4,0,0,1,0,1
8,0,0,1,0,1
3,0,0,1,0,1
4,0,0,1,0,1
5,0,0,0,0,1
6,0,0,2,0,1
13,0,0,1,1,1
9,0,0,1,1,1
15,0,0,0,1,1
5,0,0,1,0,1
9,0,0,0,0,1
7,0,0,2,1,1
7,0,0,1,0,1
3,0,0,0,0,1
4,0,0,1,0,1
9,0,0,0,1,1
6,0,0,0,0,1
11,0,0,1,0,1
6,0,0,0,0,1
6,0,0,1,0,1
4,0,0,2,0,1
3,0,0,1,0,1
5,0,0,2,0,1
12,0,0,2,0,1
5,0,0,1,0,1
5,0,0,0,0,1
25,0,0,1,2,1
6,0,1,1,1,1
23,1,0,0,2,1
5,0,0,2,0,1
3,0,0,1,0,1
23,0,0,2,1,1
5,0,0,1,0,1
11,0,0,1,1,1
2,0,0,1,0,1
7,0,0,1,0,1
15,0,0,1,1,1
7,0,0,2,0,1
8,0,0,1,0,1
9,0,0,2,0,1
4,0,0,1,0,1
22,0,0,1,1,1
8,0,0,1,0,1
7,0,0,4,0,1
7,0,0,1,0,1
5,0,0,1,1,1
8,0,0,2,0,1
3,0,0,1,0,1
3,0,0,0,0,1
11,0,0,1,1,1
3,0,0,1,0,1
4,0,0,1,0,1
4,0,0,1,0,1
23,0,0,3,1,1
18,0,0,2,1,1
4,0,0,2,0,1
18,0,0,2,2,1
16,0,0,2,1,1
16,0,0,0,2,1
10,0,0,1,1,1
6,0,0,2,0,1
6,0,0,1,0,1
7,0,0,1,0,1
4,0,0,2,1,1
4,0,0,1,0,1
7,0,0,0,2,1
4,0,0,0,0,1
19,0,0,1,0,1
23,0,0,1,2,1
4,0,0,1,0,1
4,0,0,1,0,1
3,0,0,1,0,1
5,0,0,1,0,1
4,0,0,0,0,1
4,0,0,0,0,1
22,0,0,2,1,1
12,0,0,2,0,1
13,0,0,3,3,1
17,0,0,1,1,1
6,0,0,1,1,1
3,0,0,1,0,1
10,0,0,2,0,1
4,0,0,1,0,1
2,0,0,0,0,1
7,0,0,0,0,1
18,0,0,2,2,1
5,0,0,0,0,1
7,0,0,1,0,1
2,0,0,1,0,1
8,0,0,1,0,1
19,1,0,3,1,1
2,0,0,1,0,1
6,0,0,2,0,1
7,0,0,0,0,1
4,0,0,2,0,1
4,0,0,1,0,1
10,0,0,1,0,1
2,0,0,1,0,1
5,0,0,1,0,1
6,0,0,1,0,1
17,0,0,3,1,1
5,0,0,0,0,1
20,1,0,1,1,1
6,0,0,0,0,1
12,0,0,1,0,1
14,0,1,1,1,1
2,0,0,0,0,1
9,0,0,2,1,1
5,0,0,1,0,1
19,0,0,2,1,1
2,0,0,0,0,1
5,0,0,0,0,1
5,0,0,0,0,1
10,0,0,4,1,1
12,0,0,0,2,1
15,0,0,1,1,1
27,0,0,1,4,1
10,0,0,0,1,1
12,0,0,0,0,1
19,0,0,0,0,1
14,0,0,3,0,1
35,1,0,2,1,1
18,0,0,1,0,1
9,0,0,2,1,1
15,0,0,1,1,1
3,0,0,2,0,1
19,0,0,4,3,1
34,0,0,5,3,1
5,0,0,0,0,1
9,0,0,0,1,1
3,0,0,0,0,1
26,0,0,3,1,1
8,0,0,1,1,1
11,0,0,2,0,1
9,0,0,2,0,1
7,0,0,1,0,1
15,0,1,0,1,1
14,1,1,1,2,1
9,0,0,1,0,1
13,0,0,2,1,1
5,0,0,0,1,1
10,0,0,2,1,1
4,0,0,1,0,1
2,0,0,0,0,1
13,0,0,1,0,1
11,0,0,2,1,1
7,0,0,1,1,1
18,0,0,1,1,1
7,0,0,1,0,1
9,0,0,2,0,1
23,0,0,4,1,1
9,0,0,1,0,1
17,0,0,1,3,1
15,0,0,1,0,1
7,0,0,0,0,1
15,0,0,2,2,1
13,0,0,1,2,1
14,1,0,1,1,1
21,1,0,1,0,1
16,0,0,0,2,1
22,0,0,1,1,1
24,0,0,3,1,1
19,0,0,0,1,1
25,1,0,2,0,1
4,0,0,1,0,1
9,0,0,0,0,1
6,0,0,1,0,1
7,0,0,0,0,1
13,0,0,1,0,1
5,0,0,1,0,1
39,0,0,4,4,1
9,0,0,3,1,1
10,0,0,1,0,1
14,0,0,0,0,1
10,0,0,1,0,1
13,0,0,1,0,1
18,0,0,3,1,1
20,0,0,2,1,1
18,0,0,0,1,1
12,0,0,2,0,1
6,0,0,0,1,1
5,0,0,0,0,1
12,0,0,3,1,1
9,0,0,1,0,1
16,0,0,3,1,1
7,0,0,1,0,1
7,0,0,1,1,1
8,0,0,0,1,1
18,0,0,1,2,1
22,0,0,1,2,1
6,0,0,1,0,1
20,0,0,2,0,1
9,0,0,1,0,1
10,0,0,0,0,1
11,0,0,0,0,1
4,0,0,1,0,1
6,0,0,1,0,1
5,0,0,1,0,1
12,0,0,2,2,1
17,0,1,1,0,1
5,0,0,0,0,1
18,0,0,0,0,1
8,0,0,2,0,1
4,0,0,1,0,1
8,0,0,0,1,1
15,0,0,1,0,1
20,0,0,2,1,1
5,0,0,1,0,1
9,0,0,0,0,1
9,0,0,2,0,1
7,0,0,0,1,1
4,0,0,1,0,1
14,0,0,2,1,1
6,0,0,1,0,1
27,0,0,4,3,1
7,0,0,0,0,1
6,0,0,1,0,1
5,0,0,1,0,1
8,0,0,1,1,1
12,0,0,0,0,1
9,0,0,0,0,1
12,0,0,2,1,1
6,0,0,0,1,1
10,0,0,1,0,1
4,0,0,1,1,1
5,0,0,0,0,1
4,0,0,1,0,1
13,0,0,1,0,1
10,0,0,1,0,1
5,0,0,2,0,1
7,0,0,1,0,1
11,0,0,1,1,1
10,0,0,2,0,1
17,0,0,3,1,1
15,0,0,2,1,1
9,0,0,1,0,1
8,0,0,0,1,1
11,0,0,0,0,1
10,0,0,1,1,1
14,0,0,1,1,1
10,0,0,0,0,1
8,0,0,1,0,1
12,0,0,2,2,1
5,0,0,1,0,1
8,0,0,2,0,1
7,0,0,1,0,1
8,0,0,2,1,1
27,0,0,1,1,1
16,0,0,1,0,1
10,0,0,0,1,1
7,0,0,1,0,1
4,0,0,0,0,1
8,0,0,1,0,1
5,0,0,1,0,1
4,0,0,1,0,1
6,0,0,1,0,1
4,0,0,1,0,1
13,0,0,1,1,1
10,0,0,1,0,1
6,0,0,0,0,1
19,0,0,3,1,1
10,0,0,1,0,1
20,0,0,3,4,1
22,0,1,4,0,1
13,0,0,1,0,1
7,0,0,1,0,1
9,0,0,1,1,1
25,0,0,4,2,1
7,0,0,1,0,1
7,0,0,0,0,1
2,0,0,1,0,1
7,0,0,1,0,1
7,0,0,1,0,1
4,0,0,1,0,1
9,0,0,2,0,1
14,0,0,1,1,1
9,0,0,1,1,1
6,0,0,1,1,1
17,0,0,3,1,1
16,0,0,2,1,1
6,0,0,1,1,1
2,0,0,1,0,1
